lien,Emmanuel Macron,Marine Le Pen
https://www.journaldunet.com/management/ville/durrenbach/ville-67110,42.59,57.41
https://www.journaldunet.com/management/ville/saint-benoit-des-ondes/ville-35255,57.45,42.55
https://www.journaldunet.com/management/ville/villers-sur-le-mont/ville-08482,62.5,37.5
https://www.journaldunet.com/management/ville/coulonges/ville-17122,50.0,50.0
https://www.journaldunet.com/management/ville/les-haies/ville-69097,48.65,51.35
https://www.journaldunet.com/management/ville/blajan/ville-31070,45.74,54.26
https://www.journaldunet.com/management/ville/monassut-audiracq/ville-64389,48.65,51.35
https://www.journaldunet.com/management/ville/leyritz-moncassin/ville-47148,35.16,64.84
https://www.journaldunet.com/management/ville/esmoulieres/ville-70217,35.21,64.79
https://www.journaldunet.com/management/ville/tressange/ville-57678,57.22,42.78
https://www.journaldunet.com/management/ville/leulinghen-bernes/ville-62505,42.52,57.48
https://www.journaldunet.com/management/ville/essuiles/ville-60222,43.03,56.97
https://www.journaldunet.com/management/ville/briffons/ville-63053,46.39,53.61
https://www.journaldunet.com/management/ville/pont-du-navoy/ville-39437,45.77,54.23
https://www.journaldunet.com/management/ville/gronard/ville-02357,61.76,38.24
https://www.journaldunet.com/management/ville/sancy-les-cheminots/ville-02698,36.51,63.49
https://www.journaldunet.com/management/ville/maatz/ville-52298,48.39,51.61
https://www.journaldunet.com/management/ville/ceyssat/ville-63071,59.84,40.16
https://www.journaldunet.com/management/ville/cambes/ville-33084,59.71,40.29
https://www.journaldunet.com/management/ville/villebois-les-pins/ville-26374,55.0,45.0
https://www.journaldunet.com/management/ville/suilly-la-tour/ville-58281,50.32,49.68
https://www.journaldunet.com/management/ville/bulat-pestivien/ville-22023,63.03,36.97
https://www.journaldunet.com/management/ville/wallers-en-fagne/ville-59633,33.09,66.91
https://www.journaldunet.com/management/ville/antignac/ville-31010,58.57,41.43
https://www.journaldunet.com/management/ville/foncine-le-haut/ville-39228,59.55,40.45
https://www.journaldunet.com/management/ville/plaisance/ville-24168,44.05,55.95
https://www.journaldunet.com/management/ville/sainte-jalle/ville-26306,49.64,50.36
https://www.journaldunet.com/management/ville/saint-bonnet-le-courreau/ville-42205,49.65,50.35
https://www.journaldunet.com/management/ville/treclun/ville-21643,34.4,65.6
https://www.journaldunet.com/management/ville/rocquefort/ville-76531,51.53,48.47
https://www.journaldunet.com/management/ville/le-tablier/ville-85285,63.43,36.57
https://www.journaldunet.com/management/ville/prat-bonrepaux/ville-09235,47.0,53.0
https://www.journaldunet.com/management/ville/roiglise/ville-80676,53.4,46.6
https://www.journaldunet.com/management/ville/saint-brieuc-des-iffs/ville-35258,72.3,27.7
https://www.journaldunet.com/management/ville/saint-quentin-du-dropt/ville-47272,54.13,45.87
https://www.journaldunet.com/management/ville/roeze-sur-sarthe/ville-72253,51.56,48.44
https://www.journaldunet.com/management/ville/neuilly-sur-suize/ville-52349,64.53,35.47
https://www.journaldunet.com/management/ville/ville-sur-cousances/ville-55567,41.18,58.82
https://www.journaldunet.com/management/ville/evrange/ville-57203,65.81,34.19
https://www.journaldunet.com/management/ville/trondes/ville-54534,33.86,66.14
https://www.journaldunet.com/management/ville/lemuy/ville-39291,46.21,53.79
https://www.journaldunet.com/management/ville/osthoffen/ville-67363,66.18,33.82
https://www.journaldunet.com/management/ville/les-eglises-d-argenteuil/ville-17150,44.4,55.6
https://www.journaldunet.com/management/ville/voray-sur-l-ognon/ville-70575,60.93,39.07
https://www.journaldunet.com/management/ville/manas/ville-26171,61.95,38.05
https://www.journaldunet.com/management/ville/fabrezan/ville-11132,48.49,51.51
https://www.journaldunet.com/management/ville/le-donzeil/ville-23074,44.66,55.34
https://www.journaldunet.com/management/ville/homecourt/ville-54263,41.3,58.7
https://www.journaldunet.com/management/ville/l-aiguillon-sur-vie/ville-85002,54.42,45.58
https://www.journaldunet.com/management/ville/la-segalassiere/ville-15224,52.24,47.76
https://www.journaldunet.com/management/ville/matougues/ville-51357,46.56,53.44
https://www.journaldunet.com/management/ville/limay/ville-78335,61.06,38.94
https://www.journaldunet.com/management/ville/leval/ville-59344,32.34,67.66
https://www.journaldunet.com/management/ville/pugny-chatenod/ville-73208,69.48,30.52
https://www.journaldunet.com/management/ville/lewarde/ville-59345,39.4,60.6
https://www.journaldunet.com/management/ville/saint-maclou/ville-27561,49.26,50.74
https://www.journaldunet.com/management/ville/fressac/ville-30119,50.55,49.45
https://www.journaldunet.com/management/ville/beffia/ville-39045,30.91,69.09
https://www.journaldunet.com/management/ville/lanarce/ville-07130,35.25,64.75
https://www.journaldunet.com/management/ville/saint-sornin-la-marche/ville-87179,43.8,56.2
https://www.journaldunet.com/management/ville/sainte-agathe-en-donzy/ville-42196,54.17,45.83
https://www.journaldunet.com/management/ville/felletin/ville-23079,55.06,44.94
https://www.journaldunet.com/management/ville/villers-l-hopital/ville-62859,37.5,62.5
https://www.journaldunet.com/management/ville/notre-dame-des-millieres/ville-73188,35.98,64.02
https://www.journaldunet.com/management/ville/geronce/ville-64241,49.61,50.39
https://www.journaldunet.com/management/ville/iville/ville-27354,43.54,56.46
https://www.journaldunet.com/management/ville/adriers/ville-86001,55.64,44.36
https://www.journaldunet.com/management/ville/saint-gor/ville-40262,56.22,43.78
https://www.journaldunet.com/management/ville/puygros/ville-73210,56.25,43.75
https://www.journaldunet.com/management/ville/anoux/ville-54018,46.58,53.42
https://www.journaldunet.com/management/ville/champis/ville-07052,54.36,45.64
https://www.journaldunet.com/management/ville/la-bourboule/ville-63047,57.55,42.45
https://www.journaldunet.com/management/ville/orny/ville-57527,57.53,42.47
https://www.journaldunet.com/management/ville/savigny-en-septaine/ville-18247,53.65,46.35
https://www.journaldunet.com/management/ville/saint-pierremont/ville-88432,33.7,66.3
https://www.journaldunet.com/management/ville/mulcey/ville-57493,47.73,52.27
https://www.journaldunet.com/management/ville/escobecques/ville-59208,68.3,31.7
https://www.journaldunet.com/management/ville/auzouville-sur-ry/ville-76046,49.88,50.12
https://www.journaldunet.com/management/ville/saint-cyr-montmalin/ville-39479,49.59,50.41
https://www.journaldunet.com/management/ville/soulignonne/ville-17431,49.64,50.36
https://www.journaldunet.com/management/ville/saint-vincent-jalmoutiers/ville-24511,40.0,60.0
https://www.journaldunet.com/management/ville/boule-d-amont/ville-66022,59.38,40.63
https://www.journaldunet.com/management/ville/broye-aubigney-montseugny/ville-70101,33.76,66.24
https://www.journaldunet.com/management/ville/fimenil/ville-88172,32.3,67.7
https://www.journaldunet.com/management/ville/le-thil/ville-27632,33.6,66.4
https://www.journaldunet.com/management/ville/le-parcq/ville-62647,49.08,50.92
https://www.journaldunet.com/management/ville/drulingen/ville-67105,47.44,52.56
https://www.journaldunet.com/management/ville/boron/ville-90014,30.2,69.8
https://www.journaldunet.com/management/ville/oberlauterbach/ville-67346,55.63,44.37
https://www.journaldunet.com/management/ville/moulins-le-carbonnel/ville-72212,55.93,44.07
https://www.journaldunet.com/management/ville/saint-germain-de-longue-chaume/ville-79255,48.26,51.74
https://www.journaldunet.com/management/ville/montcresson/ville-45212,51.36,48.64
https://www.journaldunet.com/management/ville/dettwiller/ville-67089,48.4,51.6
https://www.journaldunet.com/management/ville/chantillac/ville-16079,50.94,49.06
https://www.journaldunet.com/management/ville/bercenay-le-hayer/ville-10038,43.43,56.57
https://www.journaldunet.com/management/ville/rumilly-les-vaudes/ville-10331,40.68,59.32
https://www.journaldunet.com/management/ville/regnie-durette/ville-69165,59.1,40.9
https://www.journaldunet.com/management/ville/saint-etienne-du-vigan/ville-43180,45.56,54.44
https://www.journaldunet.com/management/ville/le-mesnil-fuguet/ville-27401,61.68,38.32
https://www.journaldunet.com/management/ville/saint-sornin/ville-16353,53.7,46.3
https://www.journaldunet.com/management/ville/boran-sur-oise/ville-60086,49.31,50.69
https://www.journaldunet.com/management/ville/comberjon/ville-70166,65.43,34.57
https://www.journaldunet.com/management/ville/besingrand/ville-64117,48.86,51.14
https://www.journaldunet.com/management/ville/bradiancourt/ville-76139,35.71,64.29
https://www.journaldunet.com/management/ville/maux/ville-58161,36.56,63.44
https://www.journaldunet.com/management/ville/veilhes/ville-81310,65.28,34.72
https://www.journaldunet.com/management/ville/metz-le-comte/ville-58165,54.08,45.92
https://www.journaldunet.com/management/ville/coulonces/ville-61123,48.59,51.41
https://www.journaldunet.com/management/ville/pallegney/ville-88342,40.0,60.0
https://www.journaldunet.com/management/ville/tincourt-boucly/ville-80762,35.21,64.79
https://www.journaldunet.com/management/ville/chassey/ville-21151,35.38,64.62
https://www.journaldunet.com/management/ville/etupes/ville-25228,49.3,50.7
https://www.journaldunet.com/management/ville/ferrieres-les-verreries/ville-34099,46.81,53.19
https://www.journaldunet.com/management/ville/roura/ville-97310,39.26,60.74
https://www.journaldunet.com/management/ville/salettes/ville-26334,50.68,49.32
https://www.journaldunet.com/management/ville/saint-romain-la-motte/ville-42284,56.66,43.34
https://www.journaldunet.com/management/ville/guilvinec/ville-29072,59.74,40.26
https://www.journaldunet.com/management/ville/fays/ville-52198,25.0,75.0
https://www.journaldunet.com/management/ville/villelaure/ville-84147,48.54,51.46
https://www.journaldunet.com/management/ville/la-reunion/ville-47222,48.69,51.31
https://www.journaldunet.com/management/ville/wittelsheim/ville-68375,38.97,61.03
https://www.journaldunet.com/management/ville/amaye-sur-seulles/ville-14007,32.81,67.19
https://www.journaldunet.com/management/ville/moncorneil-grazan/ville-32266,63.38,36.62
https://www.journaldunet.com/management/ville/amance/ville-70012,40.93,59.07
https://www.journaldunet.com/management/ville/la-haye-d-ectot/ville-50235,56.11,43.89
https://www.journaldunet.com/management/ville/selles/ville-51529,35.47,64.53
https://www.journaldunet.com/management/ville/capelle-les-hesdin/ville-62212,40.29,59.71
https://www.journaldunet.com/management/ville/ban-de-laveline/ville-88032,40.6,59.4
https://www.journaldunet.com/management/ville/dambach/ville-67083,34.6,65.4
https://www.journaldunet.com/management/ville/saint-jory-las-bloux/ville-24429,52.31,47.69
https://www.journaldunet.com/management/ville/ecrouves/ville-54174,47.27,52.73
https://www.journaldunet.com/management/ville/crouy-sur-ourcq/ville-77148,45.12,54.88
https://www.journaldunet.com/management/ville/bondues/ville-59090,77.15,22.85
https://www.journaldunet.com/management/ville/mailly-raineval/ville-80499,38.6,61.4
https://www.journaldunet.com/management/ville/larroque-sur-l-osse/ville-32197,63.77,36.23
https://www.journaldunet.com/management/ville/genlis/ville-21292,45.43,54.57
https://www.journaldunet.com/management/ville/pointel/ville-61332,71.5,28.5
https://www.journaldunet.com/management/ville/pancheraccia/ville-2B201,35.05,64.95
https://www.journaldunet.com/management/ville/etrechy/ville-18090,44.88,55.12
https://www.journaldunet.com/management/ville/equilly/ville-50174,64.29,35.71
https://www.journaldunet.com/management/ville/louzignac/ville-17212,36.56,63.44
https://www.journaldunet.com/management/ville/salles/ville-33498,51.38,48.62
https://www.journaldunet.com/management/ville/fresnoy/ville-62357,41.67,58.33
https://www.journaldunet.com/management/ville/parthenay-de-bretagne/ville-35216,74.56,25.44
https://www.journaldunet.com/management/ville/hardinvast/ville-50230,59.14,40.86
https://www.journaldunet.com/management/ville/anceaumeville/ville-76007,53.76,46.24
https://www.journaldunet.com/management/ville/lacelle/ville-19095,65.28,34.72
https://www.journaldunet.com/management/ville/semondans/ville-25540,43.68,56.32
https://www.journaldunet.com/management/ville/le-pas-saint-l-homer/ville-61323,38.55,61.45
https://www.journaldunet.com/management/ville/donzy/ville-58102,41.68,58.32
https://www.journaldunet.com/management/ville/saulxures/ville-52465,46.15,53.85
https://www.journaldunet.com/management/ville/montmerrei/ville-61288,45.3,54.7
https://www.journaldunet.com/management/ville/saint-germain-des-pres/ville-45279,43.92,56.08
https://www.journaldunet.com/management/ville/basse-sur-le-rupt/ville-88037,58.63,41.37
https://www.journaldunet.com/management/ville/saint-victor-sur-rhins/ville-42293,42.55,57.45
https://www.journaldunet.com/management/ville/saint-quentin-la-poterie/ville-30295,58.66,41.34
https://www.journaldunet.com/management/ville/montaut/ville-09199,43.14,56.86
https://www.journaldunet.com/management/ville/saint-philbert-du-peuple/ville-49311,50.74,49.26
https://www.journaldunet.com/management/ville/arsans/ville-70030,47.06,52.94
https://www.journaldunet.com/management/ville/saint-martin-de-queyrieres/ville-05151,58.7,41.3
https://www.journaldunet.com/management/ville/coulanges/ville-03086,42.76,57.24
https://www.journaldunet.com/management/ville/bouquemaison/ville-80122,36.94,63.06
https://www.journaldunet.com/management/ville/campet-et-lamolere/ville-40062,48.29,51.71
https://www.journaldunet.com/management/ville/saint-rome-de-cernon/ville-12243,48.17,51.83
https://www.journaldunet.com/management/ville/chalampe/ville-68064,46.52,53.48
https://www.journaldunet.com/management/ville/bonifacio/ville-2A041,42.64,57.36
https://www.journaldunet.com/management/ville/saulzoir/ville-59558,40.17,59.83
https://www.journaldunet.com/management/ville/gondenans-montby/ville-25276,53.15,46.85
https://www.journaldunet.com/management/ville/la-lande-saint-simeon/ville-61219,51.16,48.84
https://www.journaldunet.com/management/ville/sainte-euphemie-sur-ouveze/ville-26303,87.23,12.77
https://www.journaldunet.com/management/ville/saint-charles-la-foret/ville-53206,42.86,57.14
https://www.journaldunet.com/management/ville/vezinnes/ville-89447,42.17,57.83
https://www.journaldunet.com/management/ville/sornay/ville-71528,47.49,52.51
https://www.journaldunet.com/management/ville/droue-sur-drouette/ville-28135,68.09,31.91
https://www.journaldunet.com/management/ville/douillet/ville-72121,48.57,51.43
https://www.journaldunet.com/management/ville/montfort-l-amaury/ville-78420,71.21,28.79
https://www.journaldunet.com/management/ville/le-mesnil-esnard/ville-76429,71.55,28.45
https://www.journaldunet.com/management/ville/castelnau-chalosse/ville-40071,61.04,38.96
https://www.journaldunet.com/management/ville/clermont-ferrand/ville-63113,71.68,28.32
https://www.journaldunet.com/management/ville/levainville/ville-28208,49.8,50.2
https://www.journaldunet.com/management/ville/saint-arroumex/ville-82156,53.41,46.59
https://www.journaldunet.com/management/ville/albert/ville-80016,44.44,55.56
https://www.journaldunet.com/management/ville/les-hauts-talican/ville-60054,39.37,60.63
https://www.journaldunet.com/management/ville/milhas/ville-31342,35.11,64.89
https://www.journaldunet.com/management/ville/mire/ville-49205,47.07,52.93
https://www.journaldunet.com/management/ville/ternay/ville-69297,57.83,42.17
https://www.journaldunet.com/management/ville/juvignac/ville-34123,59.74,40.26
https://www.journaldunet.com/management/ville/puttelange-les-thionville/ville-57557,57.11,42.89
https://www.journaldunet.com/management/ville/ruoms/ville-07201,47.94,52.06
https://www.journaldunet.com/management/ville/maxey-sur-meuse/ville-88293,44.14,55.86
https://www.journaldunet.com/management/ville/roussayrolles/ville-81234,55.88,44.12
https://www.journaldunet.com/management/ville/montillieres-sur-orne/ville-14713,64.61,35.39
https://www.journaldunet.com/management/ville/germinon/ville-51268,30.77,69.23
https://www.journaldunet.com/management/ville/mirabel-et-blacons/ville-26183,62.94,37.06
https://www.journaldunet.com/management/ville/wylder/ville-59665,32.12,67.88
https://www.journaldunet.com/management/ville/boiry-saint-martin/ville-62146,40.26,59.74
https://www.journaldunet.com/management/ville/grasse/ville-06069,50.96,49.04
https://www.journaldunet.com/management/ville/jouqueviel/ville-81110,61.22,38.78
https://www.journaldunet.com/management/ville/crastatt/ville-67078,37.95,62.05
https://www.journaldunet.com/management/ville/egriselles-le-bocage/ville-89151,35.77,64.23
https://www.journaldunet.com/management/ville/geispitzen/ville-68103,58.73,41.27
https://www.journaldunet.com/management/ville/callian/ville-32072,52.17,47.83
https://www.journaldunet.com/management/ville/rouze/ville-09252,73.68,26.32
https://www.journaldunet.com/management/ville/escandolieres/ville-12095,57.78,42.22
https://www.journaldunet.com/management/ville/villers-sur-auchy/ville-60687,38.39,61.61
https://www.journaldunet.com/management/ville/thieux/ville-77462,40.0,60.0
https://www.journaldunet.com/management/ville/norroy-le-veneur/ville-57511,57.66,42.34
https://www.journaldunet.com/management/ville/garganvillar/ville-82063,36.72,63.28
https://www.journaldunet.com/management/ville/ruch/ville-33361,50.16,49.84
https://www.journaldunet.com/management/ville/seraincourt/ville-95592,57.77,42.23
https://www.journaldunet.com/management/ville/graffigny-chemin/ville-52227,56.34,43.66
https://www.journaldunet.com/management/ville/coyron/ville-39175,49.02,50.98
https://www.journaldunet.com/management/ville/cuisy-en-almont/ville-02253,40.38,59.62
https://www.journaldunet.com/management/ville/montouliers/ville-34170,52.76,47.24
https://www.journaldunet.com/management/ville/woippy/ville-57751,56.24,43.76
https://www.journaldunet.com/management/ville/la-haye-du-theil/ville-27320,26.82,73.18
https://www.journaldunet.com/management/ville/moncetz-longevas/ville-51372,46.67,53.33
https://www.journaldunet.com/management/ville/messas/ville-45202,55.87,44.13
https://www.journaldunet.com/management/ville/la-chapelle-erbree/ville-35061,58.5,41.5
https://www.journaldunet.com/management/ville/ville-en-vermois/ville-54571,53.22,46.78
https://www.journaldunet.com/management/ville/saint-gervasy/ville-30257,35.44,64.56
https://www.journaldunet.com/management/ville/bizonnes/ville-38046,38.76,61.24
https://www.journaldunet.com/management/ville/la-ferte/ville-39223,53.92,46.08
https://www.journaldunet.com/management/ville/saint-soulan/ville-32407,40.7,59.3
https://www.journaldunet.com/management/ville/saint-germain-de-varreville/ville-50479,50.68,49.32
https://www.journaldunet.com/management/ville/roncq/ville-59508,61.91,38.09
https://www.journaldunet.com/management/ville/beguios/ville-64105,66.47,33.53
https://www.journaldunet.com/management/ville/villiers-saint-denis/ville-02818,41.0,59.0
https://www.journaldunet.com/management/ville/bedechan/ville-32040,52.44,47.56
https://www.journaldunet.com/management/ville/saint-appolinaire/ville-69181,50.48,49.52
https://www.journaldunet.com/management/ville/le-vieux-marche/ville-22387,51.97,48.03
https://www.journaldunet.com/management/ville/rugney/ville-88406,43.21,56.79
https://www.journaldunet.com/management/ville/carnetin/ville-77062,68.05,31.95
https://www.journaldunet.com/management/ville/landres-et-saint-georges/ville-08246,60.66,39.34
https://www.journaldunet.com/management/ville/osserain-rivareyte/ville-64435,66.89,33.11
https://www.journaldunet.com/management/ville/nannay/ville-58188,50.67,49.33
https://www.journaldunet.com/management/ville/corps-nuds/ville-35088,71.48,28.52
https://www.journaldunet.com/management/ville/villemanoche/ville-89456,34.95,65.05
https://www.journaldunet.com/management/ville/saint-louet-sur-seulles/ville-14607,45.1,54.9
https://www.journaldunet.com/management/ville/lustar/ville-65293,40.38,59.62
https://www.journaldunet.com/management/ville/argilly/ville-21022,45.14,54.86
https://www.journaldunet.com/management/ville/laffaux/ville-02400,25.58,74.42
https://www.journaldunet.com/management/ville/lez-fontaine/ville-59342,54.33,45.67
https://www.journaldunet.com/management/ville/cornille/ville-24135,61.88,38.12
https://www.journaldunet.com/management/ville/dussac/ville-24158,43.05,56.95
https://www.journaldunet.com/management/ville/vatan/ville-36230,48.16,51.84
https://www.journaldunet.com/management/ville/couzeix/ville-87050,62.6,37.4
https://www.journaldunet.com/management/ville/saint-remy-aux-bois/ville-54487,34.09,65.91
https://www.journaldunet.com/management/ville/combret/ville-12069,68.32,31.68
https://www.journaldunet.com/management/ville/saint-gilles/ville-35275,75.03,24.97
https://www.journaldunet.com/management/ville/rivieres-le-bois/ville-52424,38.24,61.76
https://www.journaldunet.com/management/ville/rouvroy-sur-serre/ville-02660,37.04,62.96
https://www.journaldunet.com/management/ville/quilen/ville-62682,47.5,52.5
https://www.journaldunet.com/management/ville/pouzolles/ville-34214,40.36,59.64
https://www.journaldunet.com/management/ville/rigny-le-ferron/ville-10319,37.27,62.73
https://www.journaldunet.com/management/ville/stains/ville-93072,71.51,28.49
https://www.journaldunet.com/management/ville/epoye/ville-51232,55.2,44.8
https://www.journaldunet.com/management/ville/auvare/ville-06008,19.05,80.95
https://www.journaldunet.com/management/ville/villefranche-du-queyran/ville-47320,43.6,56.4
https://www.journaldunet.com/management/ville/menetreuil/ville-71293,50.52,49.48
https://www.journaldunet.com/management/ville/domsure/ville-01147,37.5,62.5
https://www.journaldunet.com/management/ville/saint-evroult-de-montfort/ville-61385,37.93,62.07
https://www.journaldunet.com/management/ville/lumeau/ville-28221,32.67,67.33
https://www.journaldunet.com/management/ville/cubry-les-faverney/ville-70190,37.8,62.2
https://www.journaldunet.com/management/ville/frevin-capelle/ville-62363,62.2,37.8
https://www.journaldunet.com/management/ville/hodenc-en-bray/ville-60315,45.66,54.34
https://www.journaldunet.com/management/ville/trefflean/ville-56255,60.68,39.32
https://www.journaldunet.com/management/ville/cherisy/ville-28098,54.72,45.28
https://www.journaldunet.com/management/ville/thal-drulingen/ville-67488,27.88,72.12
https://www.journaldunet.com/management/ville/saint-julien-les-rosiers/ville-30274,42.09,57.91
https://www.journaldunet.com/management/ville/la-rue-saint-pierre/ville-60559,41.65,58.35
https://www.journaldunet.com/management/ville/saint-pierre-saint-jean/ville-07284,66.95,33.05
https://www.journaldunet.com/management/ville/chantemerle-les-bles/ville-26072,53.75,46.25
https://www.journaldunet.com/management/ville/la-tessoualle/ville-49343,71.71,28.29
https://www.journaldunet.com/management/ville/eaunes/ville-31165,52.39,47.61
https://www.journaldunet.com/management/ville/sionviller/ville-54507,47.5,52.5
https://www.journaldunet.com/management/ville/loisy-sur-marne/ville-51328,42.25,57.75
https://www.journaldunet.com/management/ville/saint-martin-terressus/ville-87167,50.0,50.0
https://www.journaldunet.com/management/ville/cestayrols/ville-81067,64.14,35.86
https://www.journaldunet.com/management/ville/douzat/ville-16121,51.41,48.59
https://www.journaldunet.com/management/ville/marcy/ville-58156,35.21,64.79
https://www.journaldunet.com/management/ville/oppedette/ville-04142,77.5,22.5
https://www.journaldunet.com/management/ville/villers-le-lac/ville-25321,63.66,36.34
https://www.journaldunet.com/management/ville/saint-paul-le-jeune/ville-07280,48.05,51.95
https://www.journaldunet.com/management/ville/talloires-montmin/ville-74275,67.79,32.21
https://www.journaldunet.com/management/ville/lunay/ville-41120,52.29,47.71
https://www.journaldunet.com/management/ville/fleurey-les-lavoncourt/ville-70237,18.84,81.16
https://www.journaldunet.com/management/ville/butot-venesville/ville-76732,36.2,63.8
https://www.journaldunet.com/management/ville/sementron/ville-89383,57.58,42.42
https://www.journaldunet.com/management/ville/saint-jean-des-ollieres/ville-63365,59.6,40.4
https://www.journaldunet.com/management/ville/saint-bomer-les-forges/ville-61369,55.21,44.79
https://www.journaldunet.com/management/ville/spechbach/ville-68320,53.21,46.79
https://www.journaldunet.com/management/ville/labry/ville-54286,42.56,57.44
https://www.journaldunet.com/management/ville/heuland/ville-14329,50.0,50.0
https://www.journaldunet.com/management/ville/sognolles-en-montois/ville-77454,44.59,55.41
https://www.journaldunet.com/management/ville/saint-jean-de-bournay/ville-38399,46.38,53.62
https://www.journaldunet.com/management/ville/saizy/ville-58271,56.52,43.48
https://www.journaldunet.com/management/ville/raon-aux-bois/ville-88371,47.83,52.17
https://www.journaldunet.com/management/ville/rions/ville-33355,58.06,41.94
https://www.journaldunet.com/management/ville/veney/ville-54560,35.29,64.71
https://www.journaldunet.com/management/ville/bessins/ville-38041,61.64,38.36
https://www.journaldunet.com/management/ville/thoiry/ville-78616,65.93,34.07
https://www.journaldunet.com/management/ville/cambrai/ville-59122,47.09,52.91
https://www.journaldunet.com/management/ville/echandelys/ville-63142,55.47,44.53
https://www.journaldunet.com/management/ville/les-brulais/ville-35046,41.38,58.62
https://www.journaldunet.com/management/ville/montmagny/ville-95427,72.95,27.05
https://www.journaldunet.com/management/ville/villers-saint-barthelemy/ville-60681,43.0,57.0
https://www.journaldunet.com/management/ville/saint-front-d-alemps/ville-24408,52.86,47.14
https://www.journaldunet.com/management/ville/barles/ville-04020,26.76,73.24
https://www.journaldunet.com/management/ville/varize-vaudoncourt/ville-57695,48.28,51.72
https://www.journaldunet.com/management/ville/saisseval/ville-80723,64.05,35.95
https://www.journaldunet.com/management/ville/savignac-les-eglises/ville-24527,42.86,57.14
https://www.journaldunet.com/management/ville/gery/ville-55207,3.57,96.43
https://www.journaldunet.com/management/ville/saint-romans/ville-38453,54.17,45.83
https://www.journaldunet.com/management/ville/germonville/ville-54224,55.81,44.19
https://www.journaldunet.com/management/ville/saint-romain-de-popey/ville-69234,60.49,39.51
https://www.journaldunet.com/management/ville/courson-les-carrieres/ville-89125,44.11,55.89
https://www.journaldunet.com/management/ville/conde-sur-l-escaut/ville-59153,39.84,60.16
https://www.journaldunet.com/management/ville/saint-pierre-de-la-fage/ville-34283,39.47,60.53
https://www.journaldunet.com/management/ville/pont-sur-l-ognon/ville-70420,48.72,51.28
https://www.journaldunet.com/management/ville/la-bonneville/ville-50064,46.53,53.47
https://www.journaldunet.com/management/ville/aroz/ville-70028,43.33,56.67
https://www.journaldunet.com/management/ville/lys-haut-layon/ville-49373,62.56,37.44
https://www.journaldunet.com/management/ville/mieges/ville-39329,51.61,48.39
https://www.journaldunet.com/management/ville/val-de-reuil/ville-27701,55.13,44.87
https://www.journaldunet.com/management/ville/merkwiller-pechelbronn/ville-67290,49.04,50.96
https://www.journaldunet.com/management/ville/emieville/ville-14237,64.06,35.94
https://www.journaldunet.com/management/ville/bancourt/ville-62079,42.86,57.14
https://www.journaldunet.com/management/ville/montalba-le-chateau/ville-66111,43.69,56.31
https://www.journaldunet.com/management/ville/galiax/ville-32136,32.08,67.92
https://www.journaldunet.com/management/ville/le-mazeau/ville-85139,48.52,51.48
https://www.journaldunet.com/management/ville/bagert/ville-09033,38.46,61.54
https://www.journaldunet.com/management/ville/cleuville/ville-76180,51.35,48.65
https://www.journaldunet.com/management/ville/ahaxe-alciette-bascassan/ville-64008,70.95,29.05
https://www.journaldunet.com/management/ville/neufmaison/ville-08315,39.29,60.71
https://www.journaldunet.com/management/ville/servon-sur-vilaine/ville-35327,73.78,26.22
https://www.journaldunet.com/management/ville/mezerville/ville-11231,54.35,45.65
https://www.journaldunet.com/management/ville/saint-emilion/ville-33394,60.91,39.09
https://www.journaldunet.com/management/ville/saint-antonin-sur-bayon/ville-13090,78.57,21.43
https://www.journaldunet.com/management/ville/ouanary/ville-97314,15.79,84.21
https://www.journaldunet.com/management/ville/saint-germain-du-seudre/ville-17342,40.93,59.07
https://www.journaldunet.com/management/ville/pero-casevecchie/ville-2B210,52.24,47.76
https://www.journaldunet.com/management/ville/optevoz/ville-38282,42.16,57.84
https://www.journaldunet.com/management/ville/villebois/ville-01444,39.5,60.5
https://www.journaldunet.com/management/ville/saussy/ville-21589,52.08,47.92
https://www.journaldunet.com/management/ville/carrouges/ville-61074,43.85,56.15
https://www.journaldunet.com/management/ville/cuperly/ville-51203,63.24,36.76
https://www.journaldunet.com/management/ville/pourcieux/ville-83096,38.87,61.13
https://www.journaldunet.com/management/ville/boulogne-la-grasse/ville-60093,34.07,65.93
https://www.journaldunet.com/management/ville/coulonges-cohan/ville-02220,44.35,55.65
https://www.journaldunet.com/management/ville/vitry-lache/ville-58313,33.85,66.15
https://www.journaldunet.com/management/ville/tigery/ville-91617,60.2,39.8
https://www.journaldunet.com/management/ville/ambleon/ville-01006,62.5,37.5
https://www.journaldunet.com/management/ville/saint-malo-de-beignon/ville-56226,44.0,56.0
https://www.journaldunet.com/management/ville/loupiac/ville-81149,48.34,51.66
https://www.journaldunet.com/management/ville/lastours/ville-11194,36.54,63.46
https://www.journaldunet.com/management/ville/villetrun/ville-41291,59.12,40.88
https://www.journaldunet.com/management/ville/saint-martin-la-patrouille/ville-71458,45.65,54.35
https://www.journaldunet.com/management/ville/bonsecours/ville-76103,71.04,28.96
https://www.journaldunet.com/management/ville/boutigny/ville-77049,57.69,42.31
https://www.journaldunet.com/management/ville/argenvieres/ville-18012,34.74,65.26
https://www.journaldunet.com/management/ville/chanteau/ville-45072,60.45,39.55
https://www.journaldunet.com/management/ville/saint-cassin/ville-73228,54.77,45.23
https://www.journaldunet.com/management/ville/betous/ville-32049,50.91,49.09
https://www.journaldunet.com/management/ville/lecussan/ville-31289,54.86,45.14
